PTR09F-016,"https://www.google.co.th/maps/place/13.7418811716999,99.8943380296999",,,,,,
PTR09F-032,"https://www.google.co.th/maps/place/13.7323354694,99.9093965422",,,,,,
PTR09F-013,"https://www.google.co.th/maps/place/13.7316888145,99.9052174982",,,,,,
PTR09F-030,"https://www.google.co.th/maps/place/13.7355497002,99.9121547928999",,,,,,
PTR09F-020,"https://www.google.co.th/maps/place/13.7455292627,99.9168498103999",,,,,,
PTR09F-026,"https://www.google.co.th/maps/place/13.7582897834,99.9074158062",,,,,,
PTR09F-021,"https://www.google.co.th/maps/place/13.750967481,99.9163479409999",,,,,,
PTR09F-022,"https://www.google.co.th/maps/place/13.7520161788,99.9153922807",,,,,,
PTR09F-010,"https://www.google.co.th/maps/place/13.7216197716,99.9050657339",,,,,,
PTR07F-022,"https://www.google.co.th/maps/place/13.7257237981,99.8434523885999",,,,,,
PTR01F-010,"https://www.google.co.th/maps/place/13.6662117518,99.8890569273",,,,,,
PTR03F-043,"https://www.google.co.th/maps/place/13.6932360627,99.8468156641999",,,,,,
PTR03F-050,"https://www.google.co.th/maps/place/13.7043563568,99.8818341049999",,,,,,
PTR03F-005,"https://www.google.co.th/maps/place/13.6726342622,99.8680996317",,,,,,
PTR04F-006,"https://www.google.co.th/maps/place/13.7019134605,99.8587097124",,,,,,
PTR02S-11,"https://www.google.co.th/maps/place/13.6344160846,99.8494359667",,,,,,
PTR02S-16,"https://www.google.co.th/maps/place/13.6286703006,99.8370211497",,,,,,
PTR03S-13,"https://www.google.co.th/maps/place/13.6944876065999,99.8530513535999",,,,,,
PTR06S-06,"https://www.google.co.th/maps/place/13.6397931740999,99.8471633606",,,,,,
PTR06S-14,"https://www.google.co.th/maps/place/13.6412374212,99.8448232149",,,,,,
PTR05S-17,"https://www.google.co.th/maps/place/13.7502067412,99.9226877437999",,,,,,
PTR08S-04,"https://www.google.co.th/maps/place/13.6902665394,99.8855206535999",,,,,,
PTR08S-10,"https://www.google.co.th/maps/place/13.7258304114,99.874395852",,,,,,
PTR10S-21,"https://www.google.co.th/maps/place/13.7684442367,99.9307956763999",,,,,,
PTR10S-18,"https://www.google.co.th/maps/place/13.7554893579,99.9243454193999",,,,,,
PTR08S-09,"https://www.google.co.th/maps/place/13.7225743783999,99.8912490376",,,,,,
PTR02F-010,"https://www.google.co.th/maps/place/13.6257749578999,99.830867634",,,,,,
PTR02F-011,"https://www.google.co.th/maps/place/13.6205577215,99.8307324738999",,,,,,
PTR01F-018,"https://www.google.co.th/maps/place/13.627039856,99.8922530392",,,,,,
PTR04F-012,"https://www.google.co.th/maps/place/13.6920544523,99.8233584702999",,,,,,
PTR04F-016,"https://www.google.co.th/maps/place/13.6698576334999,99.8127512795",,,,,,
PTR01F-039,"https://www.google.co.th/maps/place/13.6432026933999,99.8593748191999",,,,,,
PTR01F-044,"https://www.google.co.th/maps/place/13.628208817,99.8474275317",,,,,,
PTR08S-02,"https://www.google.co.th/maps/place/13.682440068,99.8797079657999",,,,,,
PTR10F-007,"https://www.google.co.th/maps/place/13.7369653344,99.9144404209999",,,,,,
PTR03S-15,"https://www.google.co.th/maps/place/13.6933041735,99.8513878328",,,,,,
PTR10F-019,"https://www.google.co.th/maps/place/13.7654239674,99.9292746020999",,,,,,
PTR10F-018,"https://www.google.co.th/maps/place/13.7558374031999,99.9243724522",,,,,,
PTR01S-08,"https://www.google.co.th/maps/place/13.6105568772,99.8387458675999",,,,,,
PTR02F-002,"https://www.google.co.th/maps/place/13.671012608,99.8725792216",,,,,,
PTR10F-014,"https://www.google.co.th/maps/place/13.7613524159999,99.9280885494",,,,,,
PTR01F-047,"https://www.google.co.th/maps/place/13.6188812387,99.8422313917999",,,,,,
PTR04F-010,"https://www.google.co.th/maps/place/13.6942553846,99.8345091111",,,,,,
PTR04S-10,"https://www.google.co.th/maps/place/13.694383372,99.8343863821",,,,,,
RIU01S-01,"https://www.google.co.th/maps/place/13.6446920551,99.8436066304",,,,,,
RIU02S-01,"https://www.google.co.th/maps/place/13.6446539455,99.8435853975999",,,,,,
RIU03S-01,"https://www.google.co.th/maps/place/13.6446218382,99.8435618379999",,,,,,
RIU04S-01,"https://www.google.co.th/maps/place/13.64459235,99.8435418007999",,,,,,
RIU01S-02,"https://www.google.co.th/maps/place/13.6446596965,99.843662393",,,,,,
RIU02S-02,"https://www.google.co.th/maps/place/13.6446210064,99.8436416850999",,,,,,
RIU03S-02,"https://www.google.co.th/maps/place/13.6445870725,99.8436208648",,,,,,
RIU04S-02,"https://www.google.co.th/maps/place/13.644560683,99.8435935626999",,,,,,
PTR02S-14,"https://www.google.co.th/maps/place/13.6308453133,99.8385332441999",,,,,,
PTR01F-014,"https://www.google.co.th/maps/place/13.6360576212,99.9010463576999",,,,,,
PTR01F- 046,"https://www.google.co.th/maps/place/13.6211062692,99.8653356698",,,,,,
PTR01F-026,"https://www.google.co.th/maps/place/13.6634098946999,99.8710765664999",,,,,,
PTR02F-009,"https://www.google.co.th/maps/place/13.6310419954,99.8401491548",,,,,,
PTR02F-012,"https://www.google.co.th/maps/place/13.632390736,99.8320486822999",,,,,,
PTR02F-013,"https://www.google.co.th/maps/place/13.6356341248999,99.8246881083999",,,,,,
PTR02F-021/1,"https://www.google.co.th/maps/place/13.6502157035,99.8288936046999",,,,,,
PTR09F-20/1,"https://www.google.co.th/maps/place/13.7478518096,99.9167714613",,,,,,
PTR09F-025/1,"https://www.google.co.th/maps/place/13.744685322,99.9009582668",,,,,,
PTR10F-017,"https://www.google.co.th/maps/place/13.7608795303,99.9268417231999",,,,,,
PTR02S-10,"https://www.google.co.th/maps/place/13.6360716375,99.8502752721999",,,,,,
PTR06S-02,"https://www.google.co.th/maps/place/13.6808072545999,99.8794390797999",,,,,,
PTR01S-02,"https://www.google.co.th/maps/place/13.6808792834999,99.8794806788999",,,,,,
PTR10S-19,"https://www.google.co.th/maps/place/13.7529820099,99.9229648695",,,,,,
PTR01F-036,"https://www.google.co.th/maps/place/13.6458723529,99.8558268838999",,,,,,
PTR07F-004,"https://www.google.co.th/maps/place/13.6873594504,99.870118132",,,,,,
PTR01S-031,"https://www.google.co.th/maps/place/13.6763658484,99.8771390649999",,,,,,
PTR04S-101,"https://www.google.co.th/maps/place/13.6943500527,99.8343949939",,,,,,
PTR01S-041,"https://www.google.co.th/maps/place/13.672048809,99.875191211",,,,,,
PTR07S-201,"https://www.google.co.th/maps/place/13.7066462113,99.8463445130999",,,,,,
PTR07S-261,"https://www.google.co.th/maps/place/13.7005024101,99.8459367620999",,,,,,
PTR07S-161,"https://www.google.co.th/maps/place/13.7039123965,99.8518322463",,,,,,
PTR02S-141,"https://www.google.co.th/maps/place/13.6307335455,99.8385701704",,,,,,
PTR01S-032,"https://www.google.co.th/maps/place/13.6763802125,99.8772955653",,,,,,
PTR04S-102,"https://www.google.co.th/maps/place/13.6943674396,99.8343439373",,,,,,
PTR01S-042,"https://www.google.co.th/maps/place/13.6720194362999,99.8752340508",,,,,,
PTR07S-202,"https://www.google.co.th/maps/place/13.7066756492999,99.8463367673",,,,,,
PTR07S-262,"https://www.google.co.th/maps/place/13.7004741667999,99.8459256383",,,,,,
PTR07S-162,"https://www.google.co.th/maps/place/13.7039660581,99.8518318478",,,,,,
PTR02S-142,"https://www.google.co.th/maps/place/13.6308060548,99.8384316093",,,,,,
PTR02F-022,"https://www.google.co.th/maps/place/13.6642205296,99.8190228323999",,,,,,
PTR10S-13,"https://www.google.co.th/maps/place/13.7384831361999,99.9154503285",,,,,,
PTR01S-09,"https://www.google.co.th/maps/place/13.6390559611,99.851940092",,,,,,
PTR05S-11,"https://www.google.co.th/maps/place/13.7295721343,99.9086004066",,,,,,
PTR07S-11,"https://www.google.co.th/maps/place/13.7039517694,99.8742673099",,,,,,
PTR06F-011,"https://www.google.co.th/maps/place/13.6505243021999,99.8442272535999",,,,,,
PTR09S-14,"https://www.google.co.th/maps/place/13.7626620121,99.913355311",,,,,,
PTR10F-010,"https://www.google.co.th/maps/place/13.7440456569999,99.9308988207999",,,,,,
DNA02S-15,"https://www.google.co.th/maps/place/13.6521738448,99.9050796699",,,,,,
PTR06F-016,"https://www.google.co.th/maps/place/13.6469280704,99.8442901576",,,,,,
PTR06S-17,"https://www.google.co.th/maps/place/13.6494022834,99.8443926841",,,,,,
